# x1 x2 x3 x4 x5 x6 x7
# 10001 7
# 10001 7
 0.00000000e+00  1.00000000e+00 -0.00000000e+00  3.65290384e+03 -0.00000000e+00  1.00000000e+00 -0.00000000e+00
 7.24000000e-01  3.65586169e-08  3.69974196e-06  1.33545112e-04  3.65268579e+03  3.65586169e-08  9.99940306e-01
 7.28000000e-01  3.32583962e-08  3.69974068e-06  1.21489723e-04  3.65268452e+03  3.32583962e-08  9.99939959e-01
 7.32000000e-01  3.02560931e-08  3.69973939e-06  1.10522599e-04  3.65268325e+03  3.02560931e-08  9.99939612e-01
 7.36000000e-01  2.75248140e-08  3.69973811e-06  1.00545499e-04  3.65268198e+03  2.75248140e-08  9.99939265e-01
 7.40000000e-01  2.50400931e-08  3.69973682e-06  9.14690522e-05  3.65268071e+03  2.50400931e-08  9.99938917e-01
 7.44000000e-01  2.27796729e-08  3.69973553e-06  8.32119549e-05  3.65267944e+03  2.27796729e-08  9.99938569e-01
 7.48000000e-01  2.07233055e-08  3.69973425e-06  7.57002424e-05  3.65267817e+03  2.07233055e-08  9.99938221e-01
 7.52000000e-01  1.88525706e-08  3.69973296e-06  6.88666276e-05  3.65267690e+03  1.88525706e-08  9.99937873e-01
 7.56000000e-01  1.71507107e-08  3.69973167e-06  6.26498970e-05  3.65267563e+03  1.71507107e-08  9.99937525e-01
 7.60000000e-01  1.56024812e-08  3.69973038e-06  5.69943634e-05  3.65267436e+03  1.56024812e-08  9.99937176e-01
 7.64000000e-01  1.41940135e-08  3.69972909e-06  5.18493663e-05  3.65267308e+03  1.41940135e-08  9.99936828e-01
 7.68000000e-01  1.29126910e-08  3.69972780e-06  4.71688185e-05  3.65267181e+03  1.29126910e-08  9.99936479e-01
 7.72000000e-01  1.17470361e-08  3.69972651e-06  4.29107934e-05  3.65267053e+03  1.17470361e-08  9.99936130e-01
 7.76000000e-01  1.06866073e-08  3.69972522e-06  3.90371488e-05  3.65266926e+03  1.06866073e-08  9.99935781e-01
 7.80000000e-01  9.72190549e-09  3.69972393e-06  3.55131859e-05  3.65266798e+03  9.72190549e-09  9.99935432e-01
 7.84000000e-01  8.84428931e-09  3.69972263e-06  3.23073384e-05  3.65266671e+03  8.84428931e-09  9.99935083e-01
 7.88000000e-01  8.04589733e-09  3.69972134e-06  2.93908893e-05  3.65266543e+03  8.04589733e-09  9.99934734e-01
 7.92000000e-01  7.31957781e-09  3.69972005e-06  2.67377139e-05  3.65266416e+03  7.31957781e-09  9.99934384e-01
 7.96000000e-01  6.65882463e-09  3.69971876e-06  2.43240461e-05  3.65266288e+03  6.65882463e-09  9.99934035e-01
 8.00000000e-01  6.05771899e-09  3.69971746e-06  2.21282650e-05  3.65266160e+03  6.05771899e-09  9.99933686e-01
 8.04000000e-01  5.51087638e-09  3.69971617e-06  2.01307015e-05  3.65266033e+03  5.51087638e-09  9.99933336e-01
 8.08000000e-01  5.01339836e-09  3.69971488e-06  1.83134621e-05  3.65265905e+03  5.01339836e-09  9.99932987e-01
 8.12000000e-01  4.56082869e-09  3.69971358e-06  1.66602687e-05  3.65265777e+03  4.56082869e-09  9.99932637e-01
 8.16000000e-01  4.14911341e-09  3.69971229e-06  1.51563123e-05  3.65265650e+03  4.14911341e-09  9.99932287e-01
 8.20000000e-01  3.77456450e-09  3.69971100e-06  1.37881212e-05  3.65265522e+03  3.77456450e-09  9.99931938e-01
 8.24000000e-01  3.43382689e-09  3.69970970e-06  1.25434394e-05  3.65265394e+03  3.43382689e-09  9.99931588e-01
 8.28000000e-01  3.12384835e-09  3.69970841e-06  1.14111176e-05  3.65265266e+03  3.12384835e-09  9.99931238e-01
