#  [JENDL-5    300 K], Ra-226, MT =  16 (n,2n)
#    energy (eV)  cross sec. (b)
    7.972090e+02    1.501854e-02
    7.976902e+02    1.449400e-02
    7.981713e+02    1.407371e-02
    7.986525e+02    1.375225e-02
    7.991175e+02    1.353168e-02
    7.995746e+02    1.340082e-02
    8.000316e+02    1.335749e-02
    8.004756e+02    1.340397e-02
    8.009196e+02    1.354615e-02
    8.013636e+02    1.379698e-02
    8.016596e+02    1.403287e-02
    8.019556e+02    1.433119e-02
    8.022516e+02    1.470064e-02
    8.025869e+02    1.521948e-02
    8.028678e+02    1.575096e-02
    8.031486e+02    1.638713e-02
    8.034295e+02    1.714796e-02
    8.036168e+02    1.773702e-02
    8.038040e+02    1.840259e-02
    8.040239e+02    1.929763e-02
    8.042134e+02    2.018336e-02
    8.044028e+02    2.119423e-02
    8.045922e+02    2.235273e-02
    8.047816e+02    2.368690e-02
    8.049520e+02    2.506555e-02
    8.050841e+02    2.627276e-02
    8.052163e+02    2.762013e-02
    8.053484e+02    2.912971e-02
    8.054805e+02    3.082821e-02
    8.056127e+02    3.274829e-02
    8.057292e+02    3.465674e-02
    8.058457e+02    3.680246e-02
    8.059622e+02    3.922696e-02
    8.060787e+02    4.198170e-02
    8.061563e+02    4.403287e-02
    8.062340e+02    4.628235e-02
    8.063165e+02    4.892000e-02
    8.063990e+02    5.185205e-02
    8.064815e+02    5.512691e-02
    8.065640e+02    5.880495e-02
    8.066465e+02    6.296359e-02
    8.067150e+02    6.685566e-02
    8.067766e+02    7.075849e-02
    8.068381e+02    7.512817e-02
    8.068996e+02    8.007380e-02
    8.069406e+02    8.376563e-02
    8.069817e+02    8.784519e-02
    8.070208e+02    9.217888e-02
    8.070581e+02    9.679403e-02
    8.070955e+02    1.019924e-01
    8.071328e+02    1.079130e-01
    8.071608e+02    1.129340e-01
    8.071887e+02    1.185569e-01
    8.072167e+02    1.248970e-01
    8.072447e+02    1.320940e-01
    8.072727e+02    1.403168e-01
    8.072914e+02    1.464674e-01
    8.073166e+02    1.557695e-01
    8.073404e+02    1.657718e-01
    8.073642e+02    1.771520e-01
    8.073801e+02    1.856152e-01
    8.073960e+02    1.948671e-01
    8.074119e+02    2.049912e-01
    8.074277e+02    2.160794e-01
    8.074436e+02    2.282323e-01
    8.074595e+02    2.415601e-01
    8.074754e+02    2.561832e-01
    8.074913e+02    2.722332e-01
    8.075071e+02    2.898534e-01
    8.075230e+02    3.091996e-01
    8.075389e+02    3.304412e-01
    8.075548e+02    3.537617e-01
    8.075678e+02    3.745577e-01
    8.075808e+02    3.969994e-01
    8.075938e+02    4.212117e-01
    8.076068e+02    4.473267e-01
    8.076198e+02    4.754853e-01
    8.076329e+02    5.058359e-01
    8.076459e+02    5.385367e-01
    8.076589e+02    5.737535e-01
    8.076719e+02    6.116627e-01
    8.076849e+02    6.524488e-01
    8.076979e+02    6.963071e-01
    8.077109e+02    7.434419e-01
    8.077239e+02    7.940684e-01
    8.077370e+02    8.484108e-01
    8.077500e+02    9.067046e-01
    8.077630e+02    9.691955e-01
    8.077806e+02    1.060911e+00
    8.077982e+02    1.161447e+00
    8.078158e+02    1.271505e+00
    8.078334e+02    1.391816e+00
    8.078510e+02    1.523147e+00
    8.078686e+02    1.666293e+00
    8.078862e+02    1.822082e+00
    8.079039e+02    1.991363e+00
    8.079215e+02    2.175018e+00
    8.079391e+02    2.373939e+00
    8.079508e+02    2.515488e+00
    8.079699e+02    2.761079e+00
    8.079889e+02    3.027492e+00
    8.080079e+02    3.315912e+00
    8.080270e+02    3.627516e+00
    8.080460e+02    3.963468e+00
    8.080651e+02    4.324908e+00
    8.080841e+02    4.712936e+00
    8.081032e+02    5.128605e+00
    8.081196e+02    5.510977e+00
    8.081443e+02    6.125941e+00
    8.081690e+02    6.792158e+00
    8.081937e+02    7.511117e+00
    8.082184e+02    8.283926e+00
    8.082422e+02    9.081553e+00
    8.082643e+02    9.867245e+00
    8.082938e+02    1.098284e+01
    8.083233e+02    1.217477e+01
    8.083528e+02    1.344034e+01
    8.083870e+02    1.499747e+01
    8.084213e+02    1.663967e+01
    8.084649e+02    1.883504e+01
    8.085272e+02    2.211820e+01
    8.086413e+02    2.822020e+01
    8.086818e+02    3.028169e+01
    8.087283e+02    3.249913e+01
    8.087687e+02    3.424495e+01
    8.088079e+02    3.574374e+01
    8.088419e+02    3.685634e+01
    8.088791e+02    3.785714e+01
    8.089193e+02    3.865522e+01
    8.089581e+02    3.913144e+01
    8.089934e+02    3.930328e+01
    8.089998e+02    3.930738e+01
    8.090376e+02    3.916197e+01
    8.090710e+02    3.879530e+01
    8.091098e+02    3.809679e+01
    8.091503e+02    3.707125e+01
    8.091853e+02    3.596501e+01
    8.092241e+02    3.451943e+01
    8.092605e+02    3.298012e+01
    8.092994e+02    3.118078e+01
    8.093553e+02    2.837689e+01
    8.094513e+02    2.325470e+01
    8.095267e+02    1.925489e+01
    8.095743e+02    1.684548e+01
    8.096099e+02    1.512753e+01
    8.096483e+02    1.338286e+01
    8.096748e+02    1.224729e+01
    8.097012e+02    1.117084e+01
    8.097277e+02    1.015556e+01
    8.097513e+02    9.303737e+00
    8.097748e+02    8.501763e+00
    8.097984e+02    7.749541e+00
    8.098220e+02    7.046571e+00
    8.098455e+02    6.391993e+00
    8.098629e+02    5.941226e+00
    8.098818e+02    5.477190e+00
    8.099007e+02    5.042093e+00
    8.099196e+02    4.635026e+00
    8.099386e+02    4.255001e+00
    8.099575e+02    3.900980e+00
    8.099764e+02    3.571876e+00
    8.099953e+02    3.266571e+00
    8.100146e+02    2.979072e+00
    8.100342e+02    2.709363e+00
    8.100489e+02    2.521427e+00
    8.100636e+02    2.345187e+00
    8.100783e+02    2.180107e+00
    8.100930e+02    2.025658e+00
    8.101077e+02    1.881316e+00
    8.101224e+02    1.746569e+00
    8.101371e+02    1.620918e+00
    8.101518e+02    1.503874e+00
    8.101679e+02    1.384662e+00
    8.101806e+02    1.297433e+00
    8.101933e+02    1.215604e+00
    8.102060e+02    1.138897e+00
    8.102187e+02    1.067044e+00
    8.102314e+02    9.997836e-01
    8.102441e+02    9.368661e-01
    8.102568e+02    8.780506e-01
    8.102695e+02    8.231041e-01
    8.102822e+02    7.718046e-01
    8.102948e+02    7.239388e-01
    8.103075e+02    6.793030e-01
    8.103202e+02    6.377016e-01
    8.103329e+02    5.989491e-01
    8.103456e+02    5.628684e-01
    8.103583e+02    5.292914e-01
    8.103718e+02    4.960523e-01
    8.103862e+02    4.634498e-01
    8.104006e+02    4.334433e-01
    8.104150e+02    4.058374e-01
    8.104294e+02    3.804494e-01
    8.104438e+02    3.571079e-01
    8.104582e+02    3.356534e-01
    8.104726e+02    3.159365e-01
    8.104869e+02    2.978184e-01
    8.105013e+02    2.811696e-01
    8.105157e+02    2.658706e-01
    8.105301e+02    2.518097e-01
    8.105445e+02    2.388842e-01
    8.105589e+02    2.269985e-01
    8.105733e+02    2.160647e-01
    8.105949e+02    2.012732e-01
    8.106118e+02    1.908802e-01
    8.106287e+02    1.814343e-01
    8.106456e+02    1.728389e-01
    8.106626e+02    1.650069e-01
    8.106880e+02    1.545203e-01
    8.107134e+02    1.453438e-01
    8.107388e+02    1.372789e-01
    8.107641e+02    1.301577e-01
    8.107895e+02    1.238375e-01
    8.108149e+02    1.181985e-01
    8.108319e+02    1.147667e-01
    8.108657e+02    1.085743e-01
    8.108970e+02    1.035209e-01
    8.109284e+02    9.900140e-02
    8.109701e+02    9.365492e-02
    8.110119e+02    8.893788e-02
    8.110536e+02    8.472755e-02
    8.110954e+02    8.093161e-02
    8.111580e+02    7.586635e-02
    8.112229e+02    7.125730e-02
    8.112923e+02    6.690199e-02
    8.113617e+02    6.303227e-02
    8.114312e+02    5.956731e-02
    8.115006e+02    5.644613e-02
    8.115700e+02    5.362099e-02
    8.116547e+02    5.051888e-02
    8.117394e+02    4.774406e-02
    8.118241e+02    4.525079e-02
    8.119089e+02    4.300151e-02
    8.119936e+02    4.096502e-02
    8.120955e+02    3.876061e-02
    8.122060e+02    3.663183e-02
    8.123165e+02    3.473674e-02
    8.124270e+02    3.304289e-02
    8.125375e+02    3.152343e-02
    8.126768e+02    2.982140e-02
    8.128082e+02    2.840505e-02
    8.129396e+02    2.714564e-02
    8.130710e+02    2.602226e-02
    8.132024e+02    2.501748e-02
    8.133995e+02    2.370138e-02
    8.135966e+02    2.257984e-02
    8.137535e+02    2.180515e-02
    8.139358e+02    2.101773e-02
    8.141182e+02    2.033621e-02
    8.143005e+02    1.974703e-02
    8.145740e+02    1.901233e-02
    8.148476e+02    1.843015e-02
    8.151211e+02    1.797736e-02
    8.154257e+02    1.760416e-02
    8.157302e+02    1.735172e-02
    8.160348e+02    1.720680e-02
    8.163394e+02    1.715966e-02
    8.166341e+02    1.720055e-02
    8.169288e+02    1.732247e-02
    8.172235e+02    1.752359e-02
    8.175182e+02    1.780376e-02
    8.178130e+02    1.816424e-02
    8.181866e+02    1.874085e-02
    8.184621e+02    1.925603e-02
    8.187375e+02    1.985325e-02
    8.190129e+02    2.053909e-02
    8.192883e+02    2.132165e-02
    8.195638e+02    2.221081e-02
    8.198392e+02    2.321858e-02
    8.201146e+02    2.435951e-02
    8.203911e+02    2.565641e-02
    8.206676e+02    2.712695e-02
    8.209440e+02    2.879758e-02
    8.212205e+02    3.070040e-02
    8.214048e+02    3.211698e-02
    8.215891e+02    3.366791e-02
    8.218152e+02    3.577813e-02
    8.220414e+02    3.815038e-02
    8.222110e+02    4.012688e-02
    8.223806e+02    4.229592e-02
    8.225534e+02    4.473089e-02
    8.227329e+02    4.753043e-02
    8.229123e+02    5.064741e-02
    8.230918e+02    5.413054e-02
    8.232712e+02    5.803845e-02
    8.234507e+02    6.244222e-02
    8.236034e+02    6.664532e-02
    8.237561e+02    7.133550e-02
    8.239088e+02    7.659140e-02
    8.240107e+02    8.045599e-02
    8.241125e+02    8.464741e-02
    8.242143e+02    8.920401e-02
    8.243330e+02    9.503591e-02
    8.244347e+02    1.005361e-01
    8.245363e+02    1.065658e-01
    8.246380e+02    1.131964e-01
    8.247397e+02    1.205123e-01
    8.248367e+02    1.282292e-01
    8.249246e+02    1.359199e-01
    8.250125e+02    1.443735e-01
    8.251004e+02    1.536977e-01
    8.251883e+02    1.640212e-01
    8.252762e+02    1.754985e-01
    8.253549e+02    1.869091e-01
    8.254336e+02    1.995588e-01
    8.255123e+02    2.136476e-01
    8.255911e+02    2.294232e-01
    8.256435e+02    2.410291e-01
    8.257163e+02    2.588176e-01
    8.257773e+02    2.754800e-01
    8.258382e+02    2.940684e-01
    8.258992e+02    3.149786e-01
    8.259398e+02    3.304657e-01
    8.259805e+02    3.474250e-01
    8.260211e+02    3.661153e-01
    8.260581e+02    3.848940e-01
    8.260950e+02    4.056830e-01
    8.261320e+02    4.288676e-01
    8.261690e+02    4.549290e-01
    8.261967e+02    4.767197e-01
    8.262244e+02    5.007716e-01
    8.262521e+02    5.274482e-01
    8.262799e+02    5.571776e-01
    8.263076e+02    5.904641e-01
    8.263325e+02    6.239765e-01
    8.263561e+02    6.591841e-01
    8.263797e+02    6.983277e-01
    8.264033e+02    7.419598e-01
    8.264269e+02    7.907076e-01
    8.264505e+02    8.452811e-01
    8.264741e+02    9.064828e-01
    8.264977e+02    9.752157e-01
    8.265134e+02    1.025717e+00
    8.265292e+02    1.080343e+00
    8.265449e+02    1.139448e+00
    8.265606e+02    1.203413e+00
    8.265814e+02    1.295949e+00
    8.266007e+02    1.391306e+00
    8.266200e+02    1.496399e+00
    8.266394e+02    1.612196e+00
    8.266587e+02    1.739737e+00
    8.266780e+02    1.880142e+00
    8.266974e+02    2.034610e+00
    8.267167e+02    2.204425e+00
    8.267361e+02    2.390952e+00
    8.267554e+02    2.595641e+00
    8.267747e+02    2.820025e+00
    8.267922e+02    3.040717e+00
    8.268096e+02    3.280001e+00
    8.268271e+02    3.539171e+00
    8.268445e+02    3.819574e+00
    8.268620e+02    4.122600e+00
    8.268794e+02    4.449680e+00
    8.268968e+02    4.802288e+00
    8.269143e+02    5.181924e+00
    8.269317e+02    5.590121e+00
    8.269492e+02    6.028424e+00
    8.269702e+02    6.599832e+00
    8.269891e+02    7.152900e+00
    8.270079e+02    7.747129e+00
    8.270268e+02    8.384450e+00
    8.270457e+02    9.066748e+00
    8.270645e+02    9.795844e+00
    8.270834e+02    1.057348e+01
    8.271022e+02    1.140128e+01
    8.271280e+02    1.261458e+01
    8.271524e+02    1.385997e+01
    8.271769e+02    1.519768e+01
    8.272013e+02    1.662949e+01
    8.272258e+02    1.815647e+01
    8.272567e+02    2.022274e+01
    8.272859e+02    2.231412e+01
    8.273151e+02    2.453727e+01
    8.273443e+02    2.688694e+01
    8.273852e+02    3.037369e+01
    8.274290e+02    3.433513e+01
    8.274837e+02    3.954470e+01
    8.276274e+02    5.367385e+01
    8.276874e+02    5.926057e+01
    8.277253e+02    6.252778e+01
    8.277605e+02    6.532114e+01
    8.277930e+02    6.765334e+01
    8.278261e+02    6.974977e+01
    8.278592e+02    7.153130e+01
    8.278990e+02    7.321457e+01
    8.279404e+02    7.440196e+01
    8.279752e+02    7.493113e+01
    8.279999e+02    7.504122e+01
    8.280406e+02    7.473833e+01
    8.280820e+02    7.382014e+01
    8.281209e+02    7.241659e+01
    8.281515e+02    7.096350e+01
    8.281846e+02    6.907209e+01
    8.282178e+02    6.687644e+01
    8.282548e+02    6.410077e+01
    8.282981e+02    6.049988e+01
    8.283581e+02    5.501804e+01
    8.284368e+02    4.734675e+01
    8.285301e+02    3.817857e+01
    8.285819e+02    3.329891e+01
    8.286247e+02    2.948856e+01
    8.286532e+02    2.707507e+01
    8.286816e+02    2.477408e+01
    8.287115e+02    2.249406e+01
    8.287426e+02    2.025864e+01
    8.287660e+02    1.868245e+01
    8.287893e+02    1.719316e+01
    8.288127e+02    1.579074e+01
    8.288383e+02    1.435130e+01
    8.288650e+02    1.295699e+01
    8.288918e+02    1.167104e+01
    8.289096e+02    1.087218e+01
    8.289275e+02    1.011864e+01
    8.289453e+02    9.409101e+00
    8.289632e+02    8.742120e+00
    8.289833e+02    8.039488e+00
    8.290034e+02    7.386761e+00
    8.290235e+02    6.781625e+00
    8.290436e+02    6.221723e+00
    8.290637e+02    5.704669e+00
    8.290838e+02    5.228080e+00
    8.291039e+02    4.789589e+00
    8.291240e+02    4.386862e+00
    8.291430e+02    4.036455e+00
    8.291621e+02    3.714159e+00
    8.291811e+02    3.418132e+00
    8.292001e+02    3.146598e+00
    8.292192e+02    2.897846e+00
    8.292382e+02    2.670239e+00
    8.292572e+02    2.462213e+00
    8.292763e+02    2.272280e+00
    8.292953e+02    2.099032e+00
    8.293143e+02    1.941141e+00
    8.293341e+02    1.792217e+00
    8.293553e+02    1.647904e+00
    8.293764e+02    1.518041e+00
    8.293976e+02    1.401241e+00
    8.294188e+02    1.296224e+00
    8.294400e+02    1.201813e+00
    8.294611e+02    1.116933e+00
    8.294823e+02    1.040603e+00
    8.295035e+02    9.719303e-01
    8.295247e+02    9.101047e-01
    8.295459e+02    8.543934e-01
    8.295697e+02    7.982034e-01
    8.295948e+02    7.454540e-01
    8.296200e+02    6.985907e-01
    8.296451e+02    6.568488e-01
    8.296703e+02    6.195601e-01
    8.296954e+02    5.861431e-01
    8.297206e+02    5.560922e-01
    8.297457e+02    5.289694e-01
    8.297709e+02    5.043961e-01
    8.298044e+02    4.750389e-01
    8.298414e+02    4.464896e-01
    8.298616e+02    4.323287e-01
    8.299019e+02    4.065841e-01
    8.299423e+02    3.837526e-01
    8.299827e+02    3.633253e-01
    8.300231e+02    3.449025e-01
    8.300635e+02    3.281689e-01
    8.301038e+02    3.128746e-01
    8.301662e+02    2.916457e-01
    8.302320e+02    2.718217e-01
    8.302978e+02    2.541871e-01
    8.303636e+02    2.383814e-01
    8.304294e+02    2.241281e-01
    8.304952e+02    2.112096e-01
    8.305748e+02    1.971070e-01
    8.306545e+02    1.844540e-01
    8.307342e+02    1.730482e-01
    8.308138e+02    1.627236e-01
    8.308935e+02    1.533424e-01
    8.309877e+02    1.433098e-01
    8.310892e+02    1.336170e-01
    8.311907e+02    1.249199e-01
    8.312921e+02    1.170834e-01
    8.313936e+02    1.099950e-01
    8.314974e+02    1.034214e-01
    8.316058e+02    9.719431e-02
    8.317142e+02    9.153920e-02
    8.318225e+02    8.638700e-02
    8.319309e+02    8.167893e-02
    8.320393e+02    7.736465e-02
    8.321761e+02    7.241424e-02
    8.323129e+02    6.794876e-02
    8.324498e+02    6.390618e-02
    8.325866e+02    6.023417e-02
    8.327234e+02    5.688837e-02
    8.328705e+02    5.361216e-02
    8.330227e+02    5.052990e-02
    8.331749e+02    4.772390e-02
    8.333271e+02    4.516185e-02
    8.334794e+02    4.281607e-02
    8.336411e+02    4.053389e-02
    8.338219e+02    3.820998e-02
    8.340027e+02    3.609746e-02
    8.341835e+02    3.417138e-02
    8.343040e+02    3.298023e-02
    8.345451e+02    3.079610e-02
    8.347628e+02    2.902437e-02
    8.349805e+02    2.741868e-02
    8.351982e+02    2.595880e-02
    8.354159e+02    2.462755e-02
    8.357062e+02    2.302756e-02
    8.359466e+02    2.183528e-02
    8.361870e+02    2.074802e-02
    8.365074e+02    1.944138e-02
    8.368279e+02    1.827661e-02
    8.371892e+02    1.710906e-02
    8.374908e+02    1.623637e-02
    8.377923e+02    1.544438e-02
    8.381944e+02    1.449790e-02
    8.385965e+02    1.365976e-02
    8.390200e+02    1.287673e-02
    8.394434e+02    1.218037e-02
    8.398668e+02    1.155899e-02
    8.402902e+02    1.100320e-02
    8.407137e+02    1.050451e-02
    8.412918e+02    9.903249e-03
    8.417287e+02    9.501436e-03
    8.423842e+02    8.969763e-03
    8.430396e+02    8.511090e-03
    8.436951e+02    8.114804e-03
    8.443505e+02    7.771093e-03
    8.449804e+02    7.483257e-03
    8.456102e+02    7.231622e-03
    8.464500e+02    6.944708e-03
    8.472898e+02    6.705587e-03
    8.481429e+02    6.505513e-03
    8.490092e+02    6.338869e-03
    8.498754e+02    6.205029e-03
    8.507417e+02    6.100522e-03
    8.519047e+02    6.001310e-03
    8.529994e+02    5.946791e-03
    8.540942e+02    5.926630e-03
    8.553002e+02    5.941415e-03
    8.565062e+02    5.993687e-03
    8.577589e+02    6.087205e-03
    8.591047e+02    6.232994e-03
    8.604506e+02    6.427683e-03
    8.618199e+02    6.681925e-03
    8.627406e+02    6.887196e-03
    8.636613e+02    7.123373e-03
